,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
1310,0.4999999999999999,0.0,0.0,0.1891891891891892,0.1,0.31301653193135115,0.0,1.0,0.0,0.32148946669030076
1311,0.85,0.0,1.0,0.3243243243243243,0.6000000000000001,0.5339626937773819,0.3333333333333333,0.0,1.0,0.9393095890663163
1312,0.666,0.0,0.0,0.22972972972972977,0.6000000000000001,0.7474375751525252,0.3333333333333333,1.0,1.0,0.18954454175083565
1313,0.616,0.0,1.0,0.1756756756756757,0.5,0.3988955834617952,0.0,0.0,1.0,0.24874746517509672
1314,0.39,0.5,0.0,0.5675675675675675,0.7000000000000001,0.5140775284498978,0.0,0.0,1.0,0.8846985553930752
1315,0.32999999999999996,0.0,0.0,0.6486486486486487,0.6000000000000001,0.0,0.3333333333333333,1.0,1.0,0.803344515505176
1316,0.4939999999999999,1.0,0.0,0.2972972972972973,0.8,0.4065121420414161,0.0,0.0,1.0,0.4737028848262316
1317,0.668,0.5,1.0,0.25675675675675674,0.4,0.5519229341283547,0.3333333333333333,1.0,1.0,0.2615421491232744
1318,0.57,0.5,0.0,0.6351351351351351,0.5,0.4676222923817396,0.0,1.0,0.0,0.779013748553074
1319,0.7099999999999999,1.0,0.0,0.2972972972972973,0.5,0.811943805550692,0.0,1.0,0.0,0.8999800230807711
1320,0.47799999999999987,0.0,0.0,0.25675675675675674,0.6000000000000001,0.5520083472935167,0.0,0.0,1.0,0.0945489626385583
1321,0.816,0.5,1.0,0.2027027027027027,0.0,0.5147210965216994,0.3333333333333333,1.0,1.0,0.1326602017093499
1322,0.564,0.0,0.0,0.24324324324324326,0.7000000000000001,0.0,0.3333333333333333,1.0,1.0,0.2623394248178176
1323,0.7159999999999999,0.0,0.0,0.6621621621621623,0.1,0.0,0.3333333333333333,0.0,1.0,0.01874623494107759
1324,0.7539999999999999,0.0,1.0,0.5945945945945947,0.5,0.0,0.3333333333333333,0.0,1.0,0.19292956142282291
1325,0.5059999999999999,1.0,1.0,0.16216216216216217,0.6000000000000001,0.5163391239845628,0.3333333333333333,1.0,1.0,0.09602119104363618
1326,0.568,0.5,0.0,0.47297297297297297,0.30000000000000004,0.4534968759626668,0.3333333333333333,1.0,1.0,0.5315920744111974
1327,0.588,1.0,1.0,0.0,0.8,0.0,0.3333333333333333,1.0,0.0,0.2955881126474111
1328,0.30199999999999994,0.0,1.0,0.527027027027027,1.0,0.0,0.3333333333333333,1.0,1.0,0.23892815648456653
1329,0.7219999999999999,0.0,1.0,0.27027027027027034,0.4,0.4916173335556282,0.0,1.0,0.0,0.7091118916101291
1330,0.7839999999999999,0.0,0.0,0.09459459459459457,0.4,0.5265728806464809,0.3333333333333333,1.0,0.0,0.6496047366661318
1331,0.566,0.0,1.0,0.5810810810810811,0.30000000000000004,0.6265551084904634,0.0,0.0,1.0,0.25154288306117845
1332,0.386,0.0,1.0,0.24324324324324326,0.6000000000000001,0.0,0.3333333333333333,1.0,0.0,0.8837183205359477
1333,0.31599999999999995,0.0,1.0,0.4189189189189189,0.7000000000000001,0.4880525794357383,0.3333333333333333,1.0,1.0,0.37881617066822926
1334,0.7659999999999999,1.0,0.0,0.27027027027027034,0.5,0.0,0.3333333333333333,1.0,1.0,0.0059107266350468006
1335,0.47599999999999987,0.5,0.0,0.25675675675675674,0.7000000000000001,0.28002955303485977,0.3333333333333333,1.0,0.0,0.6980041641845606
1336,0.9999999999999999,0.0,1.0,0.3378378378378379,0.4,0.6427172482660192,0.0,1.0,1.0,0.7003253491195521
1337,0.388,0.0,1.0,0.40540540540540543,1.0,0.31213721076952006,0.6666666666666667,1.0,1.0,0.5184286204363833
1338,0.7060000000000001,0.0,0.0,0.2027027027027027,0.8,0.7595380658338213,0.0,1.0,1.0,0.399773875082568
1339,0.664,0.0,1.0,0.10810810810810811,0.8,0.0,0.3333333333333333,1.0,0.0,0.8919489813597282
1340,0.9540000000000001,0.0,0.0,0.5675675675675675,0.2,0.0,0.3333333333333333,0.0,1.0,0.30280947127103386
1341,0.20399999999999996,0.0,0.0,0.5675675675675675,0.6000000000000001,0.4851790222874954,0.0,1.0,1.0,0.7147925809934498
1342,0.42200000000000004,1.0,0.0,0.13513513513513514,0.30000000000000004,0.0,0.3333333333333333,1.0,0.0,0.9570594795384666
1343,0.5159999999999999,0.5,1.0,0.0675675675675676,0.8,0.788032822410087,0.3333333333333333,1.0,1.0,0.580517415716087
1344,0.6960000000000001,0.0,0.0,0.12162162162162166,0.1,0.37832376484013897,0.0,1.0,1.0,0.20136929699104972
1345,0.7799999999999999,1.0,0.0,0.1756756756756757,0.8,0.0,0.3333333333333333,0.0,0.0,0.4330954564040635
1346,0.6880000000000001,0.5,1.0,0.25675675675675674,0.1,0.3813054933977378,0.3333333333333333,1.0,0.0,0.5015266358672902
1347,0.7000000000000001,0.0,0.0,0.1891891891891892,0.30000000000000004,0.0,0.0,0.0,0.0,0.47853701911245344
1348,0.654,0.0,0.0,0.7297297297297298,0.8,0.0,0.3333333333333333,1.0,1.0,0.768030095156275
1349,0.9999999999999999,1.0,1.0,0.5945945945945947,0.5,0.0,0.3333333333333333,1.0,1.0,0.9013052137557873
1350,0.46199999999999986,0.5,0.0,0.21621621621621623,0.1,0.4050769776685028,0.0,1.0,0.0,0.5520365726210543
1351,0.632,0.0,0.0,0.27027027027027034,0.6000000000000001,0.5063533564564003,0.0,1.0,1.0,0.04080899868906784
1352,0.8079999999999999,1.0,1.0,0.2837837837837838,0.6000000000000001,0.6783032505349085,0.3333333333333333,1.0,0.0,0.4477831197984277
1353,0.5339999999999999,1.0,1.0,0.5810810810810811,0.7000000000000001,0.3629777731667866,0.0,1.0,1.0,0.5090522260106493
1354,0.676,1.0,0.0,0.2027027027027027,0.2,0.0,0.0,0.0,0.0,0.13741754017534563
1355,0.4819999999999999,0.0,0.0,0.2027027027027027,0.4,0.45334490190818116,0.0,1.0,0.0,0.6230467908677713
1356,0.5259999999999999,1.0,1.0,0.22972972972972977,0.4,0.49246150100225955,0.3333333333333333,0.0,1.0,0.8545765330884671
1357,0.9999999999999999,0.5,0.0,0.35135135135135137,0.5,0.5125799084401161,0.0,0.0,1.0,0.8555411086024477
1358,0.848,0.0,0.0,0.39189189189189194,0.6000000000000001,0.37753527737098364,0.0,0.0,1.0,0.30698761415998854
1359,0.7219999999999999,0.0,1.0,0.5405405405405406,0.9,0.36383349909120477,0.3333333333333333,1.0,1.0,0.13346853400081157
1360,0.6940000000000001,0.0,0.0,0.3243243243243243,0.1,0.0,0.0,1.0,0.0,0.005867300724977558
1361,0.7579999999999999,1.0,0.0,0.13513513513513514,0.0,0.0,0.3333333333333333,1.0,1.0,0.15546770980905758
1362,0.37,0.5,0.0,0.47297297297297297,0.5,0.5644385335894745,0.3333333333333333,1.0,1.0,0.3792191611124777
1363,0.662,1.0,0.0,0.1891891891891892,0.30000000000000004,0.0,0.3333333333333333,1.0,1.0,0.2981270274909525
1364,0.88,0.0,0.0,0.2972972972972973,0.9,0.0,0.3333333333333333,1.0,1.0,0.3527956455219007
1365,0.7279999999999999,0.5,1.0,0.3243243243243243,0.2,0.7080169083790157,0.0,0.0,1.0,0.23552292475305392
1366,0.7699999999999999,0.0,1.0,0.1756756756756757,0.30000000000000004,0.4765215629979488,0.0,0.0,0.0,0.36440547252518213
1367,0.1479999999999999,1.0,1.0,0.21621621621621623,0.7000000000000001,0.0,0.0,1.0,1.0,0.08085093971317987
1368,0.7299999999999999,0.0,1.0,0.3108108108108108,0.4,0.37572187177670424,0.0,0.0,1.0,0.7641111569217773
1369,0.642,0.0,0.0,0.14864864864864863,0.30000000000000004,0.0,0.3333333333333333,1.0,0.0,0.7902366947239069
1370,0.2819999999999999,0.5,0.0,0.6756756756756757,0.1,0.3787957094452174,0.0,0.0,1.0,0.5822527511039461
1371,0.64,1.0,1.0,0.25675675675675674,0.0,0.7124116010608132,0.0,1.0,1.0,0.972597800477655
1372,0.6920000000000001,0.5,1.0,0.3378378378378379,0.4,0.4547319590994097,0.0,0.0,1.0,0.7994671520762863
1373,0.46599999999999986,0.0,0.0,0.527027027027027,0.30000000000000004,0.9501370058257519,0.0,0.0,1.0,0.7398160112230961
1374,0.5119999999999999,0.0,0.0,0.2837837837837838,0.30000000000000004,0.0,0.3333333333333333,1.0,0.0,0.2525025556498285
1375,0.4999999999999999,0.0,1.0,0.22972972972972977,0.4,0.572920941725782,0.3333333333333333,1.0,0.0,0.5202426027489301
1376,0.32599999999999996,0.0,1.0,0.22972972972972977,0.8,0.0,0.0,1.0,0.0,0.3829796047811927
1377,0.2879999999999999,1.0,1.0,0.6621621621621623,0.5,0.0,0.3333333333333333,1.0,1.0,0.4292565659300622
1378,0.654,1.0,1.0,0.5135135135135136,0.5,0.4940650205826597,0.0,1.0,1.0,0.302683846316905
1379,0.4879999999999999,0.0,0.0,0.21621621621621623,0.7000000000000001,0.5640758365278907,0.0,0.0,0.0,0.04679331923392092
1380,0.83,0.0,1.0,0.3243243243243243,0.4,0.49147998695406575,0.3333333333333333,1.0,1.0,0.41413844570362907
1381,0.656,0.0,0.0,0.37837837837837845,0.1,0.0,0.3333333333333333,0.0,0.0,0.41032542066223815
1382,0.6900000000000001,0.5,0.0,0.47297297297297297,0.8,0.3795641090771158,0.0,0.0,0.0,0.3504627536019366
1383,0.43800000000000006,0.0,1.0,0.27027027027027034,0.7000000000000001,0.0,0.0,1.0,1.0,0.5422191650648359
1384,0.37,0.5,1.0,0.40540540540540543,0.5,0.5362445365765839,0.0,1.0,1.0,0.29074147089861163
1385,0.7099999999999999,0.0,0.0,0.22972972972972977,0.5,0.0,0.0,1.0,0.0,0.6699048987578438
1386,0.664,1.0,0.0,0.6216216216216217,0.9,0.0,0.3333333333333333,1.0,1.0,0.5164499898864657
1387,0.22199999999999998,0.0,1.0,0.445945945945946,0.9,0.47784277672261277,0.0,0.0,0.0,0.28355718439406874
1388,0.6,0.5,0.0,0.13513513513513514,0.5,0.4863903109027255,0.6666666666666667,0.0,1.0,0.7333043260261234
1389,0.636,1.0,0.0,0.24324324324324326,0.30000000000000004,0.5328319557952793,0.0,1.0,0.0,0.9549117981243509
1390,0.47399999999999987,0.0,0.0,0.37837837837837845,0.6000000000000001,0.3540094306815967,0.0,0.0,0.0,0.35088070297142787
1391,0.656,0.5,0.0,0.25675675675675674,0.8,0.5938702442892252,0.3333333333333333,1.0,1.0,0.10697557697800392
1392,0.856,0.0,1.0,0.35135135135135137,0.8,0.49368107983604026,0.0,1.0,0.0,0.7224554030162096
1393,0.59,0.0,1.0,0.14864864864864863,0.1,0.5186611026014587,0.3333333333333333,0.0,1.0,0.9825076131673963
1394,0.372,1.0,1.0,0.47297297297297297,0.2,0.5736351360825426,0.0,1.0,0.0,0.009654310244207206
1395,0.2599999999999999,1.0,1.0,0.39189189189189194,0.8,0.3005536231862108,0.0,1.0,0.0,0.12906610729291632
1396,0.47399999999999987,1.0,1.0,0.40540540540540543,0.1,0.0,0.3333333333333333,1.0,1.0,0.04411597179457123
1397,0.392,0.0,1.0,0.14864864864864863,0.5,0.0,0.0,1.0,1.0,0.4739521835703272
1398,0.9999999999999999,0.5,1.0,0.3243243243243243,0.8,0.47764289477054217,0.0,0.0,1.0,0.25478176554040965
1399,0.624,0.0,1.0,0.10810810810810811,0.0,0.0,0.3333333333333333,0.0,1.0,0.36441687933105293
1400,0.46199999999999986,0.5,0.0,0.27027027027027034,0.30000000000000004,0.5386930207400145,0.0,1.0,1.0,0.16424474662807564
1401,0.7239999999999999,1.0,0.0,0.2837837837837838,0.5,0.65005496853324,0.3333333333333333,1.0,1.0,0.11813223359717574
1402,0.5319999999999999,0.5,0.0,0.36486486486486486,0.6000000000000001,0.5115726070294119,0.6666666666666667,1.0,1.0,0.7199821773661255
1403,0.6900000000000001,1.0,0.0,0.1756756756756757,0.8,0.0,0.3333333333333333,0.0,1.0,0.6581643937855521
1404,0.592,0.5,1.0,0.2837837837837838,0.0,0.6155481693782524,0.0,1.0,0.0,0.8576566708526642
1405,0.4859999999999999,1.0,0.0,0.2972972972972973,0.2,0.0,0.0,1.0,1.0,0.025539638225147033
1406,0.396,0.0,1.0,0.14864864864864863,0.5,0.3325771830307676,0.0,0.0,1.0,0.8851647335382656
1407,0.884,0.5,0.0,0.14864864864864863,0.4,0.42886651707870715,0.0,1.0,0.0,0.09421676443249866
1408,0.7519999999999999,0.0,0.0,0.3243243243243243,0.2,0.4363197424101555,0.0,0.0,1.0,0.8758774923057842
1409,0.7179999999999999,1.0,0.0,0.22972972972972977,0.1,0.4457079366367437,0.3333333333333333,1.0,0.0,0.06296061545120897
1410,0.376,1.0,0.0,0.3243243243243243,0.9,0.0,0.0,0.0,0.0,0.764285460920258
1411,0.406,0.5,1.0,0.37837837837837845,0.30000000000000004,0.3279861556538753,0.0,1.0,0.0,0.562635296349567
1412,0.568,1.0,1.0,0.24324324324324326,0.2,0.3427534661583116,0.0,1.0,0.0,0.07903520635587223
1413,0.826,0.0,1.0,0.22972972972972977,0.9,0.0,0.0,1.0,1.0,0.15650758024775482
1414,0.876,1.0,1.0,0.21621621621621623,0.6000000000000001,0.623674018403249,0.0,0.0,1.0,0.9060740590873545
1415,0.396,0.5,1.0,0.4189189189189189,0.9,0.4321989457950836,0.0,0.0,0.0,0.6350428983452977
1416,0.5419999999999999,0.5,0.0,0.5,0.7000000000000001,0.5222588980250906,0.0,0.0,1.0,0.3782032549720791
1417,0.89,0.5,1.0,0.25675675675675674,0.2,0.5550685140727856,0.3333333333333333,1.0,1.0,0.9938723439340081
1418,0.5419999999999999,1.0,1.0,0.4324324324324324,0.30000000000000004,0.6500080969129738,0.0,0.0,1.0,0.6551823645578134
1419,0.41800000000000004,1.0,1.0,0.6621621621621623,0.9,0.5018744861708593,0.0,1.0,0.0,0.8796292307805452
1420,0.5199999999999999,0.0,1.0,0.10810810810810811,0.8,0.0,0.3333333333333333,1.0,0.0,0.8302003890621338
1421,0.5359999999999999,0.0,1.0,0.40540540540540543,0.7000000000000001,0.0,0.0,1.0,0.0,0.0692000382027937
1422,0.638,0.0,1.0,0.0675675675675676,0.1,0.0,0.3333333333333333,0.0,0.0,0.33019080834579956
1423,0.626,0.0,1.0,0.10810810810810811,0.5,0.5638230645757408,0.0,1.0,0.0,0.0017516951489105973
1424,0.596,0.0,1.0,0.1891891891891892,0.0,0.0,0.0,0.0,1.0,0.5865161448578293
1425,0.7519999999999999,0.0,0.0,0.1756756756756757,0.9,0.45724560916346557,0.3333333333333333,1.0,1.0,0.4907352972150834
1426,0.5559999999999999,1.0,1.0,0.13513513513513514,0.4,0.0,0.3333333333333333,1.0,1.0,0.8838310377886965
1427,0.346,0.0,1.0,0.2837837837837838,0.30000000000000004,0.0,0.3333333333333333,1.0,0.0,0.03320211003895474
1428,0.7359999999999999,0.0,0.0,0.09459459459459457,0.7000000000000001,0.0,0.3333333333333333,1.0,0.0,0.1515406667388097
1429,0.59,0.5,1.0,0.4189189189189189,0.4,0.6382427223738532,0.0,0.0,1.0,0.44177308391051523
1430,0.4999999999999999,0.0,1.0,0.1756756756756757,0.8,0.0,0.3333333333333333,1.0,1.0,0.6076897781061069
1431,0.378,0.5,0.0,0.27027027027027034,0.8,0.4202333305925128,0.0,0.0,0.0,0.4026671013260062
1432,0.32399999999999995,0.0,0.0,0.16216216216216217,0.6000000000000001,0.0,0.3333333333333333,1.0,0.0,0.4439510834139189
1433,0.7759999999999999,0.5,0.0,0.2972972972972973,0.6000000000000001,0.45811695896130583,0.3333333333333333,1.0,1.0,0.9746090004601246
1434,0.7479999999999999,0.0,1.0,0.16216216216216217,1.0,0.0,0.3333333333333333,1.0,1.0,0.2710391154882561
1435,0.46799999999999986,0.5,0.0,0.3108108108108108,0.30000000000000004,0.35311121738710727,0.0,1.0,0.0,0.8950731453921983
1436,0.46199999999999986,0.0,0.0,0.12162162162162166,0.5,0.40756830791338433,0.3333333333333333,1.0,0.0,0.9735385117530374
1437,0.4959999999999999,0.0,1.0,0.40540540540540543,0.6000000000000001,0.4810021869835678,0.0,1.0,0.0,0.1528184291157319
1438,0.22999999999999998,0.5,1.0,0.47297297297297297,0.1,0.46807119974488454,0.0,0.0,0.0,0.37426695637952384
1439,0.7459999999999999,1.0,0.0,0.36486486486486486,0.4,0.0,0.3333333333333333,1.0,0.0,0.18573241724675027
1440,0.9999999999999999,0.0,1.0,0.1756756756756757,0.30000000000000004,0.0,0.3333333333333333,1.0,0.0,0.6092475075253649
1441,0.7719999999999999,0.0,0.0,0.3243243243243243,0.7000000000000001,0.4674417011305268,0.6666666666666667,0.0,0.0,0.2092798168026953
1442,0.46199999999999986,0.0,0.0,0.5,0.6000000000000001,0.0,0.0,1.0,1.0,0.11182702159243313
1443,0.376,1.0,1.0,0.3378378378378379,0.5,0.0,0.3333333333333333,1.0,0.0,0.6345969322596327
1444,0.7959999999999999,1.0,0.0,0.2972972972972973,0.4,0.0,0.3333333333333333,1.0,0.0,0.6617868551271116
1445,0.626,0.0,1.0,0.08108108108108109,0.7000000000000001,0.0,0.3333333333333333,1.0,1.0,0.8315999240947111
1446,0.5559999999999999,0.0,1.0,0.21621621621621623,0.4,0.632692859479321,0.3333333333333333,1.0,1.0,0.6308887697844918
1447,0.33199999999999996,0.0,1.0,0.12162162162162166,0.9,0.0,0.0,1.0,0.0,0.7133784872744323
1448,0.9999999999999999,0.5,0.0,0.27027027027027034,0.2,0.4094935517444553,0.3333333333333333,0.0,1.0,0.1194951968091762
1449,0.634,0.0,1.0,0.24324324324324326,0.8,0.5570124108955952,0.0,1.0,0.0,0.3991435990283603
1450,0.82,1.0,0.0,0.2027027027027027,0.1,0.4707659591988126,0.3333333333333333,0.0,1.0,0.7833180667245111
1451,0.67,0.0,0.0,0.3378378378378379,0.1,0.5287691508532409,0.0,1.0,1.0,0.20905928522252804
1452,0.2699999999999999,0.5,1.0,0.21621621621621623,0.30000000000000004,0.5327192407084487,0.0,1.0,0.0,0.35080810965862785
1453,0.7219999999999999,0.5,0.0,0.22972972972972977,0.2,0.5325180036244995,0.0,1.0,1.0,0.6028409350438939
1454,0.868,1.0,0.0,0.2972972972972973,0.8,0.0,0.3333333333333333,1.0,0.0,0.5443309250464289
1455,0.42400000000000004,1.0,1.0,0.3108108108108108,0.5,0.6594113171606848,0.3333333333333333,1.0,0.0,0.4287420089196219
1456,0.9,0.0,0.0,0.2972972972972973,0.5,0.38965784873053444,0.0,1.0,0.0,0.493044575045701
1457,0.586,0.0,1.0,0.24324324324324326,0.7000000000000001,0.6419524357479167,0.3333333333333333,0.0,1.0,0.42127510379067673
1458,0.4979999999999999,0.5,1.0,0.2027027027027027,0.2,0.20705598037832812,0.3333333333333333,1.0,0.0,0.4250328458474749
1459,0.606,0.0,0.0,0.1756756756756757,0.7000000000000001,0.408831490108195,0.0,1.0,1.0,0.05480004644771304
1460,0.7979999999999999,0.5,1.0,0.39189189189189194,0.9,0.438515653905536,0.0,0.0,1.0,0.6782307663867646
1461,0.5599999999999999,0.0,0.0,0.13513513513513514,0.1,0.0,0.3333333333333333,1.0,1.0,0.6662860895953571
1462,0.664,0.0,1.0,0.2972972972972973,0.4,0.0,0.3333333333333333,1.0,1.0,0.7036990620453694
1463,0.7279999999999999,0.0,0.0,0.1756756756756757,0.4,0.49888486596290954,0.0,1.0,1.0,0.5330521455626499
1464,0.5339999999999999,1.0,0.0,0.25675675675675674,0.9,0.405374947254481,0.0,1.0,0.0,0.6192505258262342
1465,0.7499999999999999,0.5,1.0,0.013513513513513542,0.0,0.3024662324053563,0.0,0.0,0.0,0.22775428959688798
1466,0.628,1.0,1.0,0.35135135135135137,0.7000000000000001,0.3089966129275835,0.6666666666666667,0.0,0.0,0.286413338518427
1467,0.602,0.0,1.0,0.22972972972972977,0.2,0.34640279645014443,0.0,1.0,0.0,0.870540257844843
1468,0.626,0.0,1.0,0.22972972972972977,0.9,0.0,0.3333333333333333,1.0,1.0,0.9780345943407134
1469,0.44200000000000006,0.0,1.0,0.35135135135135137,0.9,0.0,0.3333333333333333,0.0,0.0,0.19183085588016088
1470,0.354,0.0,0.0,0.1756756756756757,0.1,0.4472064733533843,0.0,1.0,0.0,0.9114235008317713
1471,0.30999999999999994,0.5,0.0,0.2027027027027027,0.30000000000000004,0.42450211558007483,0.6666666666666667,1.0,0.0,0.22691393820122777
1472,0.634,0.5,1.0,0.3378378378378379,0.1,0.4105987813617872,0.0,1.0,0.0,0.16195823237934914
1473,0.32599999999999996,0.5,1.0,0.21621621621621623,0.7000000000000001,0.24119406409191876,0.0,0.0,0.0,0.6227766797059465
1474,0.5559999999999999,0.0,1.0,0.16216216216216217,0.8,0.3554514504275421,0.0,1.0,1.0,0.06522306534193627
1475,0.652,0.0,0.0,0.4189189189189189,0.1,0.0,0.0,1.0,0.0,0.396497770394706
1476,0.644,0.0,1.0,0.13513513513513514,0.4,0.6666809619794237,0.0,1.0,1.0,0.8474017522554831
1477,0.33199999999999996,0.0,1.0,0.22972972972972977,0.5,0.5127722973100354,0.0,1.0,0.0,0.6377214465010548
1478,0.644,0.0,0.0,0.21621621621621623,0.8,0.0,0.3333333333333333,1.0,1.0,0.08082412371341362
1479,0.7179999999999999,0.0,1.0,0.1756756756756757,0.6000000000000001,0.0,0.3333333333333333,1.0,1.0,0.3548105477132931
1480,0.47999999999999987,0.0,1.0,0.2837837837837838,0.9,0.0,0.3333333333333333,1.0,1.0,0.5235146049890667
1481,0.846,0.0,1.0,0.09459459459459457,0.2,0.5416674554995616,0.0,1.0,0.0,0.36805114771728553
1482,0.24,1.0,1.0,0.21621621621621623,0.9,0.0,0.3333333333333333,0.0,1.0,0.44488343970429955
1483,0.6940000000000001,0.5,0.0,0.27027027027027034,0.6000000000000001,0.5284669963011676,0.0,1.0,1.0,0.03651043395041652
1484,0.5599999999999999,0.0,1.0,0.2972972972972973,0.8,0.0,0.3333333333333333,1.0,1.0,0.21215528244927334
1485,0.06399999999999995,1.0,1.0,0.24324324324324326,0.0,0.0,0.0,1.0,1.0,0.8977889657864365
1486,0.5079999999999999,1.0,1.0,0.3378378378378379,0.2,0.5782495992695681,0.0,1.0,1.0,0.11902876851473432
1487,0.618,0.0,0.0,0.25675675675675674,0.1,0.6022591881827399,0.0,1.0,1.0,0.7046429252013213
1488,0.17599999999999993,0.0,0.0,0.24324324324324326,0.4,0.0,0.3333333333333333,1.0,0.0,0.321844178329
1489,0.838,0.0,0.0,0.10810810810810811,0.7000000000000001,0.0,0.3333333333333333,1.0,0.0,0.8842949145607726
1490,0.7119999999999999,1.0,1.0,0.08108108108108109,0.2,0.5622943163895748,0.0,1.0,1.0,0.12163657446215284
1491,0.41400000000000003,0.0,0.0,0.2837837837837838,0.7000000000000001,0.1975811374251594,0.0,1.0,0.0,0.5763334693644963
1492,0.7399999999999999,0.0,1.0,0.2027027027027027,0.9,0.0,0.3333333333333333,1.0,1.0,0.7147585106653885
1493,0.42200000000000004,1.0,1.0,0.25675675675675674,0.4,0.40442830792374707,0.0,0.0,1.0,0.4440052657418048
1494,0.61,0.0,0.0,0.5675675675675675,0.30000000000000004,0.0,0.3333333333333333,1.0,1.0,0.4347162734645626
1495,0.664,0.0,1.0,0.5,0.9,0.0,0.0,1.0,0.0,0.7667911559431934
1496,0.4819999999999999,1.0,1.0,0.5405405405405406,0.5,0.512035344709081,0.0,0.0,1.0,0.6862318402274716
1497,0.666,0.0,1.0,0.2027027027027027,0.8,0.0,0.0,0.0,0.0,0.3675911732735337
1498,0.656,0.5,1.0,0.8783783783783785,0.6000000000000001,0.4916602992075389,0.0,0.0,1.0,0.46449884323481605
1499,0.7539999999999999,0.0,1.0,0.22972972972972977,0.5,0.5435053730381129,0.0,0.0,0.0,0.7137490583756797
1500,0.914,0.5,0.0,0.5675675675675675,0.1,0.2907498418979595,0.3333333333333333,1.0,1.0,0.08637798742619784
1501,0.9679999999999999,0.0,1.0,0.0675675675675676,0.4,0.5231399330301798,0.0,1.0,0.0,0.10060617667531332
1502,0.5179999999999999,0.0,0.0,0.2837837837837838,0.8,0.5646724134089662,0.0,0.0,1.0,0.8783949943733929
1503,0.652,0.5,0.0,0.10810810810810811,0.1,0.4318433033906317,0.0,0.0,0.0,0.30088787475046985
1504,0.33199999999999996,1.0,0.0,0.2027027027027027,0.30000000000000004,0.0,0.3333333333333333,1.0,1.0,0.2931525094447602
1505,0.9620000000000001,0.0,1.0,0.16216216216216217,0.2,0.0,0.3333333333333333,0.0,1.0,0.016711520928962265
1506,0.7959999999999999,0.0,1.0,0.1891891891891892,0.5,0.6167359823265296,0.3333333333333333,1.0,1.0,0.8632553613113264
1507,0.45999999999999985,0.5,1.0,0.08108108108108109,0.1,0.5333312023220265,0.0,1.0,0.0,0.08553043173209296
1508,0.7699999999999999,0.5,1.0,0.13513513513513514,0.5,0.6395192167465285,0.3333333333333333,0.0,1.0,0.5746786320057862
1509,0.362,0.5,0.0,0.1756756756756757,0.7000000000000001,0.4665353171879468,0.0,1.0,0.0,0.5924435814628798
1510,0.43600000000000005,0.5,0.0,0.10810810810810811,1.0,0.437704248764907,0.3333333333333333,1.0,0.0,0.7724674927295371
1511,0.654,0.5,0.0,0.35135135135135137,0.4,0.5929523417256783,0.3333333333333333,1.0,1.0,0.9554084944782304
1512,0.46199999999999986,1.0,1.0,0.3378378378378379,0.9,0.3109733119132155,0.0,0.0,1.0,0.1529554608757315
1513,0.7599999999999999,1.0,1.0,0.14864864864864863,0.2,0.0,0.3333333333333333,1.0,0.0,0.0704621412365688
1514,0.44400000000000006,0.0,0.0,0.16216216216216217,0.6000000000000001,0.0,0.0,0.0,1.0,0.8751981869982725
1515,0.63,0.0,1.0,0.4594594594594595,0.30000000000000004,0.0,0.0,1.0,0.0,0.5805811037155318
1516,0.602,0.5,0.0,0.08108108108108109,0.7000000000000001,0.16032286256144876,0.0,1.0,1.0,0.8917883855402324
1517,0.15799999999999992,0.0,0.0,0.12162162162162166,0.6000000000000001,0.46755015153762236,0.3333333333333333,1.0,1.0,0.1197235330459919
1518,0.658,0.0,1.0,0.2837837837837838,0.0,0.34613101279487624,0.0,0.0,1.0,0.799179380377302
1519,0.32199999999999995,0.0,0.0,0.1756756756756757,0.5,0.5476777045213856,0.0,0.0,1.0,0.8093074232740964
1520,0.596,1.0,0.0,0.13513513513513514,0.9,0.40766595712227227,0.0,1.0,1.0,0.789476240999192
1521,0.7979999999999999,0.5,1.0,0.05405405405405406,0.4,0.377691834959764,0.3333333333333333,1.0,1.0,0.21088317344543622
1522,0.668,1.0,1.0,0.5135135135135136,0.8,0.31370171052318496,0.0,1.0,1.0,0.49683788832606973
1523,0.15399999999999991,0.0,1.0,0.14864864864864863,0.1,0.5632787399856253,0.0,1.0,1.0,0.4690259943595346
1524,0.5599999999999999,1.0,0.0,0.1756756756756757,0.1,0.0,0.3333333333333333,1.0,1.0,0.8490698975543758
1525,0.43400000000000005,0.0,0.0,0.25675675675675674,0.7000000000000001,0.0,0.3333333333333333,1.0,1.0,0.14308952436471223
1526,0.244,1.0,0.0,0.13513513513513514,0.4,0.0,0.3333333333333333,1.0,0.0,0.008563609477594806
1527,0.5499999999999999,0.5,0.0,0.22972972972972977,0.5,0.3433563802737598,0.3333333333333333,1.0,0.0,0.8172412569959866
1528,0.5379999999999999,0.0,1.0,0.12162162162162166,0.1,0.6157240176678906,0.0,1.0,0.0,0.7819899242883265
1529,0.15999999999999992,0.0,1.0,0.27027027027027034,0.9,0.0,0.3333333333333333,1.0,1.0,0.05983920306050606
1530,0.16599999999999993,1.0,1.0,0.12162162162162166,0.2,0.0,0.3333333333333333,1.0,1.0,0.7685014263760472
